"snag_spcd_group","snag_slope","snag_dbh","rodne_uid","rodne_pid","site_name","uid","trid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen"
"Douglas-fir (east OR)","Ridgetop","Small","A240050","A24","Ashland","AW09_041_01",41,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",11,"0","RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1015393.188,"Ridge Top",NA,2011,4,571,793,222,1107,4.33070866141732,0.262116493604645,0.102292861214328,202,246,156,"White fir - Intermediate,Cool,Ridge Top",-122.71636383,42.14185783,0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011
"Douglas-fir (east OR)","Ridgetop","Small","V020074","V02","Evans Creek","EV02_074_01",74,1,0,NA,"Conifer","V","density","0.1",NA,"NO","PSME",15.5,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1188335.875,"Ridge Top",NA,2012,4,518,665,147,916,6.10236220472441,0.45372924288435,0.20310628022101,239,218,126,"Douglas-fir - Dry,Warm,Ridge Top",-122.97382432,42.65065078,0.031562153163152,0.142111111111111,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008
"Douglas-fir (east OR)","Ridgetop","Small","S040029","S04","Star Gulch","ST04_025_01",25,1,0,NA,"Conifer","S","density","0.1",NA,"NO","PSME",23.1,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",958876.375,"Ridge Top",NA,2014,4,563,810,247,1150,9.09448818897638,0.85910297158336,0.451111517955185,186,387,266,"Douglas-fir - Dry,Cool,Ridge Top",-123.1138971,42.14644643,0.031562153163152,0.142111111111111,-106.747012213497,-53.3735061067486,-22.152006502289,-38.3881455513121,-19.194072775656,-7.96625996578442,1961,1995,1961,1995
"Douglas-fir (east OR)","Ridgetop","Small","A190124","A19","Ashland","AW26_065_01",65,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",18,"0","CUT STUMP",2,NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,4,564,792,228,1019,7.08661417322835,0.576370920806797,0.273908157301175,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894,0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,1970,1970
"Douglas-fir (east OR)","Ridgetop","Small","T050014","T05","Taylor Ridge","TY05_003_01",3,1,0,NA,"Conifer","T","density","0.1",NA,"NO","PSME",13,"0","RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",936109.9375,"Ridge Top",NA,2014,4,534,771,237,452,5.11811023622047,0.342432847395884,0.142871847481168,271,290,182,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60351472,42.55854793,0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014
"Douglas-fir (east OR)","Ridgetop","Small","A270072","A27","Ashland","AW02_071_01",71,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",15.2,"0","CUT STUMP",2,NA,NA,NA,NA,NA,2005,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1434681.875,"Ridge Top",NA,2011,4,540,705,165,1118,5.98425196850394,0.439760071045044,0.19532018723106,210,318,219,"Douglas-fir - Dry,Warm,Ridge Top",-122.72657351,42.13984252,0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005
"Douglas-fir (east OR)","Ridgetop","Small","A410015","A41","Ashland","AW46_013_01",13,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",15.2,"0","CUT STUMP",2,NA,NA,NA,NA,NA,2005,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1441066.75,"Ridge Top",NA,2011,4,584,812,227,1416,5.98425196850394,0.439760071045044,0.19532018723106,146,250,167,"Douglas-fir - Dry,Warm,Ridge Top",-122.70937028,42.12247875,0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005
"Douglas-fir (east OR)","Ridgetop","Small","A270079","A27","Ashland","AW02_078_01",78,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",10.7,"0","CUT STUMP",2,NA,NA,NA,NA,NA,2005,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1434681.875,"Ridge Top",NA,2011,4,540,705,165,1118,4.21259842519685,0.250772608651591,0.0967893362018873,210,318,219,"Douglas-fir - Dry,Warm,Ridge Top",-122.72657351,42.13984252,0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005
"Douglas-fir (east OR)","Ridgetop","Small","A390047","A39","Ashland","AW43_043_01",43,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",12,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1439589.125,"Ridge Top",NA,2011,4,559,748,189,1407,4.7244094488189,0.301270110735157,0.121736958800522,125,178,112,"White fir - Intermediate,Warm,Ridge Top",-122.74086734,42.12592545,0.031562153163152,0.142111111111111,-106.747012213497,-53.3735061067486,-22.152006502289,-38.3881455513121,-19.194072775656,-7.96625996578442,1958,1992,1958,1992
"Douglas-fir (east OR)","Ridgetop","Small","R090078","R09","Briggs Secret","BS09_076_01",76,1,0,NA,"Conifer","R","density","0.1",NA,"NO","PSME",23,"0","BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/BENE2","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1230184.875,"Ridge Top",NA,2011,4,599,813,214,961,9.05511811023622,0.853160207195707,0.447214244482473,174,493,446,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.67555609,42.43381065,0.031562153163152,0.142111111111111,-62.1347745783129,-31.0673872891564,-12.8941307296188,-27.9553412472204,-13.9776706236102,-5.80125746136653,1980,1997,1980,1997
"Douglas-fir (east OR)","Ridgetop","Small","A050011","A05","Ashland","AW31_002_01",2,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",19.3,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PIPO-PSME","Ponderosa pine - Dry","Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Mesic","Warm",1433473.375,"Ridge Top",NA,2011,4,570,781,212,1248,7.59842519685039,0.644403288186643,0.314901387386156,154,285,206,"Ponderosa pine - Dry,Warm,Ridge Top",-122.73195903,42.16751545,0.031562153163152,0.142111111111111,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007
"Douglas-fir (east OR)","Ridgetop","Small","A330032","A33","Ashland","AW07_029_01",29,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",11.6,"0","CUT STUMP",2,NA,NA,NA,NA,NA,2005,"PSME/ARNE-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1485469.625,"Ridge Top",NA,2011,4,578,800,221,1487,4.56692913385827,0.28536377147738,0.11375642483471,134,192,125,"Douglas-fir - Dry,Warm,Ridge Top",-122.71288974,42.12933984,0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005
"Douglas-fir (east OR)","Ridgetop","Small","V070098","V07","Evans Creek","EV07_089_01",89,1,0,NA,"Conifer","V","density","0.1",NA,"NO","PSME",21,"0","BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1243669.875,"Ridge Top",NA,2012,4,531,690,160,928,8.26771653543307,0.737593235249194,0.372819436326599,344,382,253,"Douglas-fir - Dry,Warm,Ridge Top",-122.97296217,42.64587116,0.031562153163152,0.142111111111111,-62.1347745783129,-31.0673872891564,-12.8941307296188,-27.9553412472204,-13.9776706236102,-5.80125746136653,1981,1998,1981,1998
"Douglas-fir (east OR)","Ridgetop","Small","A110034","A11","Ashland","AW72_034_01",34,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",16.888573,"0","CUT STUMP",2,NA,NA,NA,NA,NA,2005,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446991.5,"Ridge Top",NA,2012,4,564,809,245,1167,6.64904448818898,0.520492866860978,0.241127013311588,77,191,137,"Douglas-fir - Dry,Warm,Ridge Top",-122.7038484,42.15850931,0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005
"Douglas-fir (east OR)","Ridgetop","Small","A0B1172","AB","Ashland","MPR53040",530,1,0,NA,"Conifer","A","stem","3",NA,"NO","PSME",20.6,"0","BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,4,589,834,245,1209,8.11023622047244,0.715242983350084,0.358752054420761,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6941281,42.14460875,0.031562153163152,0.142111111111111,-62.1347745783129,-31.0673872891564,-12.8941307296188,-27.9553412472204,-13.9776706236102,-5.80125746136653,1980,1997,1980,1997
"Douglas-fir (east OR)","Ridgetop","Small","A0B0924","AB","Ashland","MPR30559",305,1,0,NA,"Conifer","A","stem","3",NA,"NO","PSME",20.8,"0","RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,4,589,834,245,1209,8.18897637795276,0.726385873101093,0.365751929551791,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.694251,42.14485076,0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011
"Douglas-fir (east OR)","Ridgetop","Small","E070145","E07","Elder Creek","ED07_126_01",126,1,0,NA,"Conifer","E","density","0.1",NA,"NO","PSME",11.9,"0","RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME-CADE27-PIJE","Jeffrey pine","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1404855.375,"Ridge Top",NA,2014,4,620,851,231,980,4.68503937007874,0.297263229453207,0.119716463442652,457,512,351,"Jeffrey pine,Warm,Ridge Top",-123.56900063,42.05912058,0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014
"Douglas-fir (east OR)","Ridgetop","Small","S040008","S04","Star Gulch","ST04_005_01",5,1,0,NA,"Conifer","S","density","0.1",NA,"NO","PSME",15.6,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",958876.375,"Ridge Top",NA,2014,4,563,810,247,1150,6.14173228346457,0.458421956946676,0.205735460372882,186,387,266,"Douglas-fir - Dry,Cool,Ridge Top",-123.1138971,42.14644643,0.031562153163152,0.142111111111111,-106.747012213497,-53.3735061067486,-22.152006502289,-38.3881455513121,-19.194072775656,-7.96625996578442,1961,1995,1961,1995
"Douglas-fir (east OR)","Ridgetop","Small","A270069","A27","Ashland","AW02_067_01",67,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",13.4,"0","CUT STUMP",2,NA,NA,NA,NA,NA,2005,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1434681.875,"Ridge Top",NA,2011,4,540,705,165,1118,5.2755905511811,0.35944606269399,0.151799224459873,210,318,219,"Douglas-fir - Dry,Warm,Ridge Top",-122.72657351,42.13984252,0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005
"Douglas-fir (east OR)","Ridgetop","Small","T070034","T07","Taylor Ridge","TY07_013_01",13,1,0,NA,"Conifer","T","density","0.1",NA,"NO","PSME",7.822773,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",1016484.188,"Ridge Top",NA,2014,4,471,625,154,319,3.07983188976378,0.151929888261078,0.05173463773104,178,279,187,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60152159,42.56188806,0.031562153163152,0.142111111111111,-151.359249848681,-75.6796249243407,-31.4098822749592,-48.8209498554038,-24.4104749277019,-10.1312624702023,1938,1990,1938,1990
"Douglas-fir (east OR)","Ridgetop","Small","V090091","V09","Evans Creek","EV09_092_01",92,1,0,NA,"Conifer","V","density","0.1",NA,"NO","PSME",15,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1356551.25,"Ridge Top",NA,2012,4,528,678,150,878,5.90551181102362,0.430538573855914,0.190213998125816,267,316,210,"Douglas-fir - Dry,Warm,Ridge Top",-122.97233373,42.64423644,0.031562153163152,0.142111111111111,-151.359249848681,-75.6796249243407,-31.4098822749592,-48.8209498554038,-24.4104749277019,-10.1312624702023,1936,1988,1936,1988
"Douglas-fir (east OR)","Ridgetop","Small","A390018","A39","Ashland","AW43_011_01",11,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",12.5,"0","BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1439589.125,"Ridge Top",NA,2011,4,559,748,189,1407,4.92125984251969,0.321604468383684,0.132093054254039,125,178,112,"White fir - Intermediate,Warm,Ridge Top",-122.74086734,42.12592545,0.031562153163152,0.142111111111111,-62.1347745783129,-31.0673872891564,-12.8941307296188,-27.9553412472204,-13.9776706236102,-5.80125746136653,1980,1997,1980,1997
"Douglas-fir (east OR)","Ridgetop","Small","A190036","A19","Ashland","AW26_021_01",21,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",12.5,"0","CUT STUMP",2,NA,NA,NA,NA,NA,2005,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,4,564,792,228,1019,4.92125984251969,0.321604468383684,0.132093054254039,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894,0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005
"Douglas-fir (east OR)","Ridgetop","Small","A270068","A27","Ashland","AW02_066_01",66,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",10.7,"0","CUT STUMP",2,NA,NA,NA,NA,NA,2005,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1434681.875,"Ridge Top",NA,2011,4,540,705,165,1118,4.21259842519685,0.250772608651591,0.0967893362018873,210,318,219,"Douglas-fir - Dry,Warm,Ridge Top",-122.72657351,42.13984252,0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005
"Douglas-fir (east OR)","Ridgetop","Small","A040019","A04","Ashland","AW77_010_01",10,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",20,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1321314.375,"Ridge Top",NA,2012,4,559,840,281,954,7.8740157480315,0.682203662226427,0.338158218890339,142,217,143,"Douglas-fir - Dry,Warm,Ridge Top",-122.70430005,42.16953493,0.031562153163152,0.142111111111111,-106.747012213497,-53.3735061067486,-22.152006502289,-38.3881455513121,-19.194072775656,-7.96625996578442,1959,1993,1959,1993
"Douglas-fir (east OR)","Ridgetop","Small","S040076","S04","Star Gulch","ST04_065_01",65,1,0,NA,"Conifer","S","density","0.1",NA,"NO","PSME",11.9,"0","RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",958876.375,"Ridge Top",NA,2014,4,563,810,247,1150,4.68503937007874,0.297263229453207,0.119716463442652,186,387,266,"Douglas-fir - Dry,Cool,Ridge Top",-123.1138971,42.14644643,0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014
"Douglas-fir (east OR)","Ridgetop","Small","S040012","S04","Star Gulch","ST04_010_01",10,1,0,NA,"Conifer","S","density","0.1",NA,"NO","PSME",11.811725,"0","CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",958876.375,"Ridge Top",NA,2014,4,563,810,247,1150,4.65028543307087,0.293742899151826,0.117946921618881,186,387,266,"Douglas-fir - Dry,Cool,Ridge Top",-123.1138971,42.14644643,0.031562153163152,0.142111111111111,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005
"Douglas-fir (east OR)","Ridgetop","Small","A040067","A04","Ashland","AW77_064_01",64,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",10.542513,"0","CUT STUMP",2,NA,NA,NA,NA,NA,2005,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1321314.375,"Ridge Top",NA,2012,4,559,840,281,954,4.15059566929134,0.24489317722314,0.0939611333305453,142,217,143,"Douglas-fir - Dry,Warm,Ridge Top",-122.70430005,42.16953493,0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005
"Douglas-fir (east OR)","Ridgetop","Small","V020069","V02","Evans Creek","EV02_069_01",69,1,0,NA,"Conifer","V","density","0.1",NA,"NO","PSME",16,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1188335.875,"Ridge Top",NA,2012,4,518,665,147,916,6.2992125984252,0.477373191029495,0.216421260089817,239,218,126,"Douglas-fir - Dry,Warm,Ridge Top",-122.97382432,42.65065078,0.031562153163152,0.142111111111111,-106.747012213497,-53.3735061067486,-22.152006502289,-38.3881455513121,-19.194072775656,-7.96625996578442,1959,1993,1959,1993
"Douglas-fir (east OR)","Ridgetop","Small","T050047","T05","Taylor Ridge","TY05_041_01",41,1,0,NA,"Conifer","T","density","0.1",NA,"NO","PSME",15,"0","RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",936109.9375,"Ridge Top",NA,2014,4,534,771,237,452,5.90551181102362,0.430538573855914,0.190213998125816,271,290,182,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60351472,42.55854793,0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014
"Douglas-fir (east OR)","Ridgetop","Small","A040021","A04","Ashland","AW77_012_01",12,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",16.888573,"0","CUT STUMP",2,NA,NA,NA,NA,NA,2005,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1321314.375,"Ridge Top",NA,2012,4,559,840,281,954,6.64904448818898,0.520492866860978,0.241127013311588,142,217,143,"Douglas-fir - Dry,Warm,Ridge Top",-122.70430005,42.16953493,0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2005,2005
"Douglas-fir (east OR)","Ridgetop","Small","S070117","S07","Star Gulch","ST07_090_01",90,1,0,NA,"Conifer","S","density","0.1",NA,"NO","PSME",14.984755,"0","CUT STUMP",2,NA,NA,NA,NA,NA,2011,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1144357.75,"Ridge Top",NA,2014,4,557,801,244,1101,5.89950984251969,0.429838674223111,0.189827552950692,142,135,79,"Douglas-fir - Dry,Warm,Ridge Top",-123.11442373,42.14894847,0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011
"Douglas-fir (east OR)","Ridgetop","Small","A040071","A04","Ashland","AW77_068_01",68,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",15.5,"0","BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1321314.375,"Ridge Top",NA,2012,4,559,840,281,954,6.10236220472441,0.45372924288435,0.20310628022101,142,217,143,"Douglas-fir - Dry,Warm,Ridge Top",-122.70430005,42.16953493,0.031562153163152,0.142111111111111,-62.1347745783129,-31.0673872891564,-12.8941307296188,-27.9553412472204,-13.9776706236102,-5.80125746136653,1981,1998,1981,1998
"Douglas-fir (east OR)","Ridgetop","Small","T070020","T07","Taylor Ridge","TY07_002_01",2,1,0,NA,"Conifer","T","density","0.1",NA,"NO","PSME",20.514893,"0","CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",1016484.188,"Ridge Top",NA,2014,4,471,625,154,319,8.07672952755905,0.710520909826282,0.355793875742898,178,279,187,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60152159,42.56188806,0.031562153163152,0.142111111111111,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005
"Douglas-fir (east OR)","Ridgetop","Small","A0B1028","AB","Ashland","MPR40037",400,1,0,NA,"Conifer","A","stem","3",NA,"NO","PSME",18,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,4,589,834,245,1209,7.08661417322835,0.576370920806797,0.273908157301175,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.694256,42.14492854,0.031562153163152,0.142111111111111,-151.359249848681,-75.6796249243407,-31.4098822749592,-48.8209498554038,-24.4104749277019,-10.1312624702023,1935,1987,1935,1987
"Douglas-fir (east OR)","Ridgetop","Small","S040051","S04","Star Gulch","ST04_047_01",47,1,0,NA,"Conifer","S","density","0.1",NA,"NO","PSME",13.5,"0","RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",958876.375,"Ridge Top",NA,2014,4,563,810,247,1150,5.31496062992126,0.363747555160172,0.154073338481911,186,387,266,"Douglas-fir - Dry,Cool,Ridge Top",-123.1138971,42.14644643,0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014
