"rodne_uid","rodne_pid","site_name","uid","trid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snag_spcd_group","snag_slope","snag_dbh","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","end_year"
"A480004","A48","Ashland","AW30_010_01",10,1,0,NA,"Conifer","A","density",0.1,"A4804","YES","PSME",53.8,2,"LIVE",1,1895,2008,1893,0.4,120,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1161998.25,"Mid Slope",118,2011,4,583,785,202,1515,21.1811023622047,3.32290323450827,2.44694668771238,121,322,255,"White fir - Intermediate,Warm,Mid Slope",-122.73217324,42.11588004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A490009","A49","Ashland","AW25_029_01",29,1,0,NA,"Conifer","A","density",0.1,"A4909","YES","ABCO",89.3,1,"LIVE",1,1810,2010,NA,NA,NA,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",1105149,"Mid Slope",NA,2011,5,574,778,203,1411,35.1574803149606,7.47529588800354,6.74159833739705,190,321,237,"White fir - Intermediate,Cool,Mid Slope",-122.69321808,42.11571921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A490006","A49","Ashland","AW25_019_01",19,1,0,NA,"Conifer","A","density",0.1,"A4906","YES","ABCO",25.5,3,"LIVE",1,1958,2011,1950,1.2,55,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",1105149,"Mid Slope",61,2011,5,574,778,203,1411,10.0393700787402,1.00630664871316,0.549718454583607,190,321,237,"White fir - Intermediate,Cool,Mid Slope",-122.69321808,42.11571921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A490008","A49","Ashland","AW25_027_01",27,1,0,NA,"Conifer","A","density",0.1,"A4908","YES","CADE",26.8,3,"LIVE",1,1962,2004,1955,2.45,41,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",1105149,"Mid Slope",56,2011,7,574,778,203,1411,10.5511811023622,1.08963670398443,0.607196897839493,190,321,237,"White fir - Intermediate,Cool,Mid Slope",-122.69321808,42.11571921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A490005","A49","Ashland","AW25_018_01",18,1,0,NA,"Conifer","A","density",0.1,"A4905","YES","ABCO",12.3,4,"LIVE",1,1969,2006,1968,0.1,42,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",1105149,"Mid Slope",43,2011,5,574,778,203,1411,4.84251968503937,0.313410997532595,0.127899892339799,190,321,237,"White fir - Intermediate,Cool,Mid Slope",-122.69321808,42.11571921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A490001","A49","Ashland","AW25_001_01",1,1,0,NA,"Conifer","A","density",0.1,"A4901","YES","PSME",10.6,4,"LIVE",1,1984,2010,1984,0,29,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",1105149,"Mid Slope",27,2011,4,574,778,203,1411,4.17322834645669,0.247033264668595,0.0949886436862962,190,321,237,"White fir - Intermediate,Cool,Mid Slope",-122.69321808,42.11571921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A490002","A49","Ashland","AW25_002_01",2,1,0,NA,"Conifer","A","density",0.1,"A4902","YES","PSME",21,3,"LIVE",1,1973,2010,1973,0,38,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",1105149,"Mid Slope",38,2011,4,574,778,203,1411,8.26771653543307,0.737593235249194,0.372819436326599,190,321,237,"White fir - Intermediate,Cool,Mid Slope",-122.69321808,42.11571921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A490003","A49","Ashland","AW25_003_01",3,1,0,NA,"Conifer","A","density",0.1,"A4903","YES","PSME",37.9,2,"LIVE",1,1972,2011,1969,1.2,44,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",1105149,"Mid Slope",42,2011,4,574,778,203,1411,14.9212598425197,1.89709373298956,1.21433461799068,190,321,237,"White fir - Intermediate,Cool,Mid Slope",-122.69321808,42.11571921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A490007","A49","Ashland","AW25_026_01",26,1,0,NA,"Conifer","A","density",0.1,"A4907","YES","PIPO",19.5,3,"LIVE",1,1980,2011,1978,0.6,44,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",1105149,"Mid Slope",33,2011,1,574,778,203,1411,7.67716535433071,0.655120865081644,0.321461656832629,190,321,237,"White fir - Intermediate,Cool,Mid Slope",-122.69321808,42.11571921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A490004","A49","Ashland","AW25_004_01",4,1,0,NA,"Conifer","A","density",0.1,"A4904","YES","ABCO",33.7,2,"LIVE",1,1968,2011,1963,1.5,45,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",1105149,"Mid Slope",48,2011,5,574,778,203,1411,13.2677165354331,1.57207729293834,0.960107269028923,190,321,237,"White fir - Intermediate,Cool,Mid Slope",-122.69321808,42.11571921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A500001","A50","Ashland","AW40_012_01",12,1,0,NA,"Conifer","A","density",0.1,"A5001","YES","ABCO",58.7,2,"LIVE",1,1829,2011,1789,4,178,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1363289.25,"Mid Slope",222,2011,5,588,796,208,1733,23.1102362204724,3.82020805003477,2.91297098312063,28,86,63,"White fir - Intermediate,Warm,Mid Slope",-122.67543698,42.1156382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A510003","A51","Ashland","AW47_007_01",7,1,0,NA,"Conifer","A","density",0.1,"A5103","YES","ABCO",56.9,2,"LIVE",1,1911,1966,1899,2.4,100,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",1074891.375,"Mid Slope",112,2011,5,571,755,184,1353,22.4015748031496,3.6345084227088,2.73706107765388,214,255,168,"White fir - Intermediate,Cool,Mid Slope",-122.7413432,42.11505401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A510006","A51","Ashland","AW47_040_01",40,1,0,NA,"Conifer","A","density",0.1,"A5106","YES","PSME",63.4,1,"LIVE",1,1811,2001,1808,0.9,198,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",1074891.375,"Mid Slope",203,2011,4,571,755,184,1353,24.9606299212598,4.32124476098971,3.39811812580713,214,255,168,"White fir - Intermediate,Cool,Mid Slope",-122.7413432,42.11505401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A510005","A51","Ashland","AW47_030_01",30,1,0,NA,"Conifer","A","density",0.1,"A5105","YES","PSME",27.7,3,"LIVE",1,1926,2008,1926,0,78,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",1074891.375,"Mid Slope",85,2011,4,571,755,184,1353,10.9055118110236,1.14877158289744,0.648663549430921,214,255,168,"White fir - Intermediate,Cool,Mid Slope",-122.7413432,42.11505401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A510001","A51","Ashland","AW47_001_01",1,1,0,NA,"Conifer","A","density",0.1,"A5101","YES","PSME",38.6,2,"LIVE",1,1937,2004,NA,NA,73,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",1074891.375,"Mid Slope",NA,2011,4,571,755,184,1353,15.1968503937008,1.95346547883654,1.25960554954462,214,255,168,"White fir - Intermediate,Cool,Mid Slope",-122.7413432,42.11505401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A510004","A51","Ashland","AW47_008_01",8,1,0,NA,"Conifer","A","density",0.1,"A5104","YES","ABCO",11.6,4,"LIVE",1,1915,1999,1913,0.4,87,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",1074891.375,"Mid Slope",98,2011,5,571,755,184,1353,4.56692913385827,0.28536377147738,0.11375642483471,214,255,168,"White fir - Intermediate,Cool,Mid Slope",-122.7413432,42.11505401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A510002","A51","Ashland","AW47_005_01",5,1,0,NA,"Conifer","A","density",0.1,"A5102","YES","ABCO",28,3,"LIVE",1,1915,2011,1882,3.3,99,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",1074891.375,"Mid Slope",129,2011,5,571,755,184,1353,11.0236220472441,1.1687426792305,0.662790109025065,214,255,168,"White fir - Intermediate,Cool,Mid Slope",-122.7413432,42.11505401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A520001","A52","Ashland","AW29_006_01",6,1,0,NA,"Conifer","A","density",0.1,"A5201","YES","ABCO",21.4,3,"LIVE",1,1928,2011,1924,0.8,85,NA,"ABCO/BENE2/LIBOL","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",809125.1875,"Bottom Slope",87,2011,5,554,702,148,1390,8.4251968503937,0.760200394720491,0.387157344807549,113,180,131,"White fir - Intermediate,Cool,Bottom Slope",-122.75002699,42.11470044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A520006","A52","Ashland","AW29_055_01",55,1,0,NA,"Conifer","A","density",0.1,"A5206","YES","ABCO",56,1,"LIVE",1,1820,2011,1813,1.4,194,NA,"ABCO/BENE2/LIBOL","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",809125.1875,"Bottom Slope",198,2011,5,554,702,148,1390,22.0472440944882,3.54296528179483,2.65116043610026,113,180,131,"White fir - Intermediate,Cool,Bottom Slope",-122.75002699,42.11470044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A520002","A52","Ashland","AW29_008_01",8,1,0,NA,"Conifer","A","density",0.1,"A5202","YES","PIPO",99.9,1,"LIVE",1,1817,1970,NA,NA,193,NA,"ABCO/BENE2/LIBOL","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",809125.1875,"Bottom Slope",NA,2011,1,554,702,148,1390,39.3307086614173,8.94480412138022,8.43705601526943,113,180,131,"White fir - Intermediate,Cool,Bottom Slope",-122.75002699,42.11470044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A520007","A52","Ashland","AW29_060_01",60,1,0,NA,"Conifer","A","density",0.1,"A5207","YES","PSME",29.9,3,"LIVE",1,1927,2011,1923,0.6,83,NA,"ABCO/BENE2/LIBOL","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",809125.1875,"Bottom Slope",88,2011,4,554,702,148,1390,11.7716535433071,1.2981950676,0.75579207317538,113,180,131,"White fir - Intermediate,Cool,Bottom Slope",-122.75002699,42.11470044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A520005","A52","Ashland","AW29_020_01",20,1,0,NA,"Conifer","A","density",0.1,"A5205","YES","ABCO",14.8,4,"LIVE",1,1929,2010,1929,0,82,NA,"ABCO/BENE2/LIBOL","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",809125.1875,"Bottom Slope",82,2011,5,554,702,148,1390,5.82677165354331,0.421390555859686,0.18517544066435,113,180,131,"White fir - Intermediate,Cool,Bottom Slope",-122.75002699,42.11470044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A520003","A52","Ashland","AW29_010_01",10,1,0,NA,"Conifer","A","density",0.1,"A5203","YES","PSME",99.3,1,"LIVE",1,1824,2010,NA,NA,201,NA,"ABCO/BENE2/LIBOL","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",809125.1875,"Bottom Slope",NA,2011,4,554,702,148,1390,39.0944881889764,8.85900304583743,8.336014339465,113,180,131,"White fir - Intermediate,Cool,Bottom Slope",-122.75002699,42.11470044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A530004","A53","Ashland","AW36_012_01",12,1,0,NA,"Conifer","A","density",0.1,"A5304","YES","ABCO",52.8,2,"LIVE",1,1935,2010,NA,NA,119,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1191939.875,"Mid Slope",NA,2011,5,568,758,190,1333,20.7874015748031,3.22463326241346,2.35682752237811,150,338,280,"White fir - Intermediate,Warm,Mid Slope",-122.69980226,42.11383699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A530007","A53","Ashland","AW36_036_01",36,1,0,NA,"Conifer","A","density",0.1,"A5307","YES","ABCO",28.3,3,"LIVE",1,1858,2011,1857,0.1,143,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1191939.875,"Mid Slope",154,2011,5,568,758,190,1333,11.1417322834646,1.18884257646721,0.677068839817709,150,338,280,"White fir - Intermediate,Warm,Mid Slope",-122.69980226,42.11383699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A530008","A53","Ashland","AW36_061_01",61,1,0,NA,"Conifer","A","density",0.1,"A5308","YES","PSME",56.1,1,"LIVE",1,1864,2010,NA,NA,163,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1191939.875,"Mid Slope",NA,2011,4,568,758,190,1333,22.0866141732283,3.5530934613585,2.66063732018466,150,338,280,"White fir - Intermediate,Warm,Mid Slope",-122.69980226,42.11383699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A530006","A53","Ashland","AW36_035_01",35,1,0,NA,"Conifer","A","density",0.1,"A5306","YES","PSME",28.9,3,"LIVE",1,1856,1991,1853,0.3,136,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1191939.875,"Mid Slope",158,2011,4,568,758,190,1333,11.3779527559055,1.22942659006973,0.7060828149985,150,338,280,"White fir - Intermediate,Warm,Mid Slope",-122.69980226,42.11383699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A530001","A53","Ashland","AW36_001_01",1,1,0,NA,"Conifer","A","density",0.1,"A5301","YES","PSME",56.5,2,"LIVE",1,1901,2010,1891,1.5,114,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1191939.875,"Mid Slope",120,2011,4,568,758,190,1333,22.244094488189,3.59371448329204,2.69871393563171,150,338,280,"White fir - Intermediate,Warm,Mid Slope",-122.69980226,42.11383699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A530003","A53","Ashland","AW36_009_01",9,1,0,NA,"Conifer","A","density",0.1,"A5303","YES","PSME",22.9,4,"LIVE",1,1866,1996,1855,1.1,133,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1191939.875,"Mid Slope",156,2011,4,568,758,190,1333,9.01574803149606,0.84723292550222,0.443333878920707,150,338,280,"White fir - Intermediate,Warm,Mid Slope",-122.69980226,42.11383699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A530005","A53","Ashland","AW36_034_01",34,1,0,NA,"Conifer","A","density",0.1,"A5305","YES","PILA",174.8,1,"LIVE",1,1734,2009,NA,NA,NA,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1191939.875,"Mid Slope",NA,2011,2,568,758,190,1333,68.8188976377953,21.8943642323306,25.8310947613077,150,338,280,"White fir - Intermediate,Warm,Mid Slope",-122.69980226,42.11383699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A540001","A54","Ashland","AW17_005_01",5,1,0,NA,"Conifer","A","density",0.1,"A5401","YES","PSME",41,2,"LIVE",1,1933,2010,1926,2.1,77,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1250752.875,"Ridge Top",85,2011,4,564,767,203,1599,16.1417322834646,2.15139534280909,1.42110991488665,194,348,236,"White fir - Intermediate,Warm,Ridge Top",-122.66069696,42.11217899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A540002","A54","Ashland","AW17_012_01",12,1,0,NA,"Conifer","A","density",0.1,"A5402","YES","ABCO",50.4,2,"LIVE",1,1924,2011,1916,2.4,87,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1250752.875,"Ridge Top",95,2011,5,564,767,203,1599,19.8425196850394,2.99333216006224,2.14743995324121,194,348,236,"White fir - Intermediate,Warm,Ridge Top",-122.66069696,42.11217899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A540003","A54","Ashland","AW17_015_01",15,1,0,NA,"Conifer","A","density",0.1,"A5403","YES","ABCO",23.8,3,"LIVE",1,1922,2010,1922,0,88,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1250752.875,"Ridge Top",89,2011,5,564,767,203,1599,9.37007874015748,0.901133602993216,0.478865853770609,194,348,236,"White fir - Intermediate,Warm,Ridge Top",-122.66069696,42.11217899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A540006","A54","Ashland","AW17_045_01",45,1,0,NA,"Conifer","A","density",0.1,"A5406","YES","PSME",30.1,3,"LIVE",1,1927,2011,NA,NA,90,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1250752.875,"Ridge Top",NA,2011,4,564,767,203,1599,11.8503937007874,1.31211664965614,0.76593681974209,194,348,236,"White fir - Intermediate,Warm,Ridge Top",-122.66069696,42.11217899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A540007","A54","Ashland","AW17_006_01",6,1,0,NA,"Conifer","A","density",0.1,"A5407","YES","PSME",19.3,4,"LIVE",1,1928,1983,1924,0.8,76,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1250752.875,"Ridge Top",87,2011,4,564,767,203,1599,7.59842519685039,0.644403288186643,0.314901387386156,194,348,236,"White fir - Intermediate,Warm,Ridge Top",-122.66069696,42.11217899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A540004","A54","Ashland","AW17_016_01",16,1,0,NA,"Conifer","A","density",0.1,"A5404","YES","ABCO",14.7,4,"LIVE",1,1932,2010,1927,1,81,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1250752.875,"Ridge Top",84,2011,5,564,767,203,1599,5.78740157480315,0.416844224892489,0.182681523800033,194,348,236,"White fir - Intermediate,Warm,Ridge Top",-122.66069696,42.11217899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A540005","A54","Ashland","AW17_021_01",21,1,0,NA,"Conifer","A","density",0.1,"A5405","YES","PSME",63.7,1,"LIVE",1,1914,2010,1913,0.1,98,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1250752.875,"Ridge Top",98,2011,4,564,767,203,1599,25.0787401574803,4.35400722274098,3.43035305802285,194,348,236,"White fir - Intermediate,Warm,Ridge Top",-122.66069696,42.11217899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A550001","A55","Ashland","AW50_002_01",2,1,0,NA,"Conifer","A","density",0.1,"A5501","YES","ABCO",72.4,1,"LIVE",1,1805,2011,1772,3.3,205,NA,"ABCO/BENE2/LIBOL","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",841350.25,"Bottom Slope",239,2011,5,576,745,169,1395,28.503937007874,5.34377002245185,4.43136056362656,198,170,101,"White fir - Intermediate,Cool,Bottom Slope",-122.74221813,42.11174663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A550004","A55","Ashland","AW50_009_01",9,1,0,NA,"Conifer","A","density",0.1,"A5504","YES","ABCO",34.8,2,"LIVE",1,1935,2011,1933,0.4,79,NA,"ABCO/BENE2/LIBOL","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",841350.25,"Bottom Slope",78,2011,5,576,745,169,1395,13.7007874015748,1.65498035788225,1.02380782351239,198,170,101,"White fir - Intermediate,Cool,Bottom Slope",-122.74221813,42.11174663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A550002","A55","Ashland","AW50_003_01",3,1,0,NA,"Conifer","A","density",0.1,"A5502","YES","ABCO",12.2,4,"LIVE",1,1967,2011,1967,0,43,NA,"ABCO/BENE2/LIBOL","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",841350.25,"Bottom Slope",44,2011,5,576,745,169,1395,4.80314960629921,0.309344060954229,0.125828673249095,198,170,101,"White fir - Intermediate,Cool,Bottom Slope",-122.74221813,42.11174663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A550003","A55","Ashland","AW50_006_01",6,1,0,NA,"Conifer","A","density",0.1,"A5503","YES","ABCO",18.4,3,"LIVE",1,1938,2011,1938,0,73,NA,"ABCO/BENE2/LIBOL","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",841350.25,"Bottom Slope",73,2011,5,576,745,169,1395,7.24409448818898,0.59700032866904,0.286217116468783,198,170,101,"White fir - Intermediate,Cool,Bottom Slope",-122.74221813,42.11174663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A560003","A56","Ashland","AW49_014_01",14,1,0,NA,"Conifer","A","density",0.1,"A5603","YES","ABCO",10.3,4,"LIVE",1,1959,2010,1949,1,62,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1300214.375,"Mid Slope",62,2011,5,543,683,141,1559,4.05511811023622,0.23594219366381,0.0896880136051902,162,376,332,"White fir - Intermediate,Warm,Mid Slope",-122.75063168,42.11098349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A560004","A56","Ashland","AW49_022_01",22,1,0,NA,"Conifer","A","density",0.1,"A5604","YES","PSME",54.1,2,"LIVE",1,1942,2011,1934,3.2,68,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1300214.375,"Mid Slope",77,2011,4,543,683,141,1559,21.2992125984252,3.35259951289968,2.47431214157608,162,376,332,"White fir - Intermediate,Warm,Mid Slope",-122.75063168,42.11098349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A560007","A56","Ashland","AW49_056_01",56,1,0,NA,"Conifer","A","density",0.1,"A5607","YES","ABCO",73.2,2,"LIVE",1,1884,2011,1870,5.2,129,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1300214.375,"Mid Slope",141,2011,5,543,683,141,1559,28.8188976377953,5.43855823335873,4.52983223696743,162,376,332,"White fir - Intermediate,Warm,Mid Slope",-122.75063168,42.11098349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A560006","A56","Ashland","AW49_042_01",42,1,0,NA,"Conifer","A","density",0.1,"A5606","YES","PIPO",141.9,1,"LIVE",1,1579,2011,NA,NA,435,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1300214.375,"Mid Slope",NA,2011,1,543,683,141,1559,55.8661417322835,15.68331575018,17.0225550346763,162,376,332,"White fir - Intermediate,Warm,Mid Slope",-122.75063168,42.11098349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"A560008","A56","Ashland","AW49_062_01",62,1,0,NA,"Conifer","A","density",0.1,"A5608","YES","PIPO",177,1,"LIVE",1,1663,2011,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1300214.375,"Mid Slope",NA,2011,1,543,683,141,1559,69.6850393700787,22.3369195272498,26.4853970990386,162,376,332,"White fir - Intermediate,Warm,Mid Slope",-122.75063168,42.11098349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
