"rodne_uid","snag_spcd_group","snag_slope","snag_dbh","rodne_pid","site_name","uid","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","metlen_age","harvest_date","pvt","insol","tpi","year_sampled","true_age","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","rodne_age_low_pi","rodne_age_mode","rodne_age_stdev","rodne_age_upp_pi","model_pith","model_age","radius_cm"
"A240025","Douglas-fir (east OR)","Ridgetop","Medium","A24","Ashland","AW09_018_01","A","density","0.1",NA,"NO","PSME",25,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"4",571,793,222,1107,9.84251968503937,0.974922441185839,0.528372217016155,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0597777777777778,-151.359249848681,-75.6796249243407,-31.4098822749592,-89.1542514028512,-44.5771257014256,-18.5011787761584,1935,1966,1935,1966,51.5576357632288,26.0873153953524,64.4392736002828,152.637658422247,1940,26,12.5
"A240026","Pacific madrone","Ridgetop","Small","A24","Ashland","AW09_019_01","A","density","0.1",NA,"NO","ARME",12,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"6",571,793,222,1107,4.7244094488189,0.301270110735157,0.121736958800522,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.0497322111706197,0.143888888888889,-46.0852578110958,-23.0426289055479,-9.56355507776901,-27.8346365876187,-13.9173182938093,-5.77620898133034,1988,1997,1988,1997,38.2916653613199,19.3649773349444,39.5528760823388,113.815121957374,1978,19,6
"A240028","Western white pine","Ridgetop","Large","A24","Ashland","AW09_021_01","A","density","0.1",NA,"NO","PILA",51.3,"0","CUT STUMP","2",NA,NA,NA,NA,1960,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"2",571,793,222,1107,20.1968503937008,3.0793130150453,2.22481900767879,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.032406982787612,0.0223888888888889,NA,NA,NA,NA,NA,NA,NA,NA,1960,1960,70.9720003894357,35.4009226661764,77.9220816695762,208.409589644849,1925,35,25.65
"A240032","Pacific madrone","Ridgetop","Small","A24","Ashland","AW09_023_04","A","density","0.1",NA,"NO","ARME",17,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"6",571,793,222,1107,6.69291338582677,0.525998284346066,0.24431931314827,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.0497322111706197,0.143888888888889,-46.0852578110958,-23.0426289055479,-9.56355507776901,-27.8346365876187,-13.9173182938093,-5.77620898133034,1988,1997,1988,1997,44.5482420422443,22.716144372983,58.5720710023921,132.449526094851,1974,23,8.5
"A240036","Pacific madrone","Ridgetop","Small","A24","Ashland","AW09_027_01","A","density","0.1",NA,"NO","ARME",15.3,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"6",571,793,222,1107,6.02362204724409,0.444398252718137,0.197898643650099,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.0497322111706197,0.143888888888889,-46.0852578110958,-23.0426289055479,-9.56355507776901,-27.8346365876187,-13.9173182938093,-5.77620898133034,1988,1997,1988,1997,42.1508954979881,21.603460024858,43.4397632093696,125.319839354562,1975,22,7.65
"A240038","Douglas-fir (east OR)","Ridgetop","Small","A24","Ashland","AW09_029_01","A","density","0.1",NA,"NO","PSME",16,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"4",571,793,222,1107,6.2992125984252,0.477373191029495,0.216421260089817,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.142111111111111,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007,43.0244200667564,21.5866721050737,55.1628965171165,126.99448220501,1985,22,8
"A240039","Ponderosa pine (OR)","Ridgetop","Large","A24","Ashland","AW09_030_01","A","density","0.1",NA,"NO","PIPO",78.2,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"1",571,793,222,1107,30.7874015748032,6.04500769877233,5.16979666621739,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.0523888888888889,-102.723193479856,-51.3615967399281,-21.3169886699082,-71.820254398218,-35.910127199109,-14.9040493915034,1960,1975,1960,1975,104.112775236397,52.4890506617766,230.696106128949,307.372330690766,1923,52,39.1
"A240040","Douglas-fir (east OR)","Ridgetop","Medium","A24","Ashland","AW09_031_01","A","density","0.1",NA,"NO","PSME",35.4,"0","CUT STUMP","2",NA,NA,NA,NA,2000,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"4",571,793,222,1107,13.9370078740157,1.70087059347315,1.05941588396154,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0597777777777778,NA,NA,NA,NA,NA,NA,NA,NA,2000,2000,59.5685716799681,29.7422140749466,108.191188752493,175.527161076758,1970,30,17.7
"A240043","Pacific madrone","Ridgetop","Medium","A24","Ashland","AW09_035_02","A","density","0.1",NA,"NO","ARME",36.6,"0","RECENT DEAD","3",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"6",571,793,222,1107,14.4094488188976,1.79405515302898,1.13245805924186,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.0497322111706197,0.140333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,60.7629977832291,31.2411358199678,144.143664508002,182.470098672395,1980,31,18.3
"A240044","Pacific madrone","Ridgetop","Medium","A24","Ashland","AW09_035_03","A","density","0.1",NA,"NO","ARME",26.8,"0","RECENT DEAD","3",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"6",571,793,222,1107,10.5511811023622,1.08963670398443,0.607196897839493,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.0497322111706197,0.140333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,53.0513441031599,27.5175054161165,106.854936855251,160.057789972831,1983,28,13.4
"A240046","Pacific madrone","Ridgetop","Small","A24","Ashland","AW09_037_01","A","density","0.1",NA,"NO","ARME",14.5,"0","RECENT DEAD","3",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"6",571,793,222,1107,5.70866141732283,0.407807169792628,0.177744413804234,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.0497322111706197,0.143888888888889,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,41.1105191556602,21.372964129975,69.1928172280652,123.98480276467,1990,21,7.25
"A240050","Douglas-fir (east OR)","Ridgetop","Small","A24","Ashland","AW09_041_01","A","density","0.1",NA,"NO","PSME",11,"0","RECENT DEAD","3",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"4",571,793,222,1107,4.33070866141732,0.262116493604645,0.102292861214328,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.142111111111111,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,36.7712671507688,18.5629625973988,32.6577306575311,109.251269551848,1992,19,5.5
"A240051","Western white pine","Ridgetop","Large","A24","Ashland","AW09_043_01","A","density","0.1",NA,"NO","PILA",85,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"2",571,793,222,1107,33.4645669291339,6.90774559451811,6.10798282870675,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.032406982787612,0.0223888888888889,-147.923856335641,-73.9619281678203,-30.6969737086136,-205.350869254248,-102.675434627124,-42.6141556250099,1937,1908,1937,1908,87.6157295125874,44.1380332724949,147.677014563939,260.368423843414,1864,44,42.5
"A240052","Pacific madrone","Ridgetop","Medium","A24","Ashland","AW09_044_01","A","density","0.1",NA,"NO","ARME",27,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"6",571,793,222,1107,10.6299212598425,1.10267639076786,0.616293353927643,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.0497322111706197,0.140333333333333,-74.647978679063,-37.3239893395315,-15.4908551985894,-38.6356628076548,-19.3178314038274,-8.01762443733484,1974,1992,1974,1992,53.8761892761704,27.2930438736145,56.4888846790616,159.338432272026,1965,27,13.5
"A240054","Douglas-fir (east OR)","Ridgetop","Medium","A24","Ashland","AW09_046_01","A","density","0.1",NA,"NO","PSME",35,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"4",571,793,222,1107,13.7795275590551,1.67022478629745,1.03560954535166,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0597777777777778,-151.359249848681,-75.6796249243407,-31.4098822749592,-89.1542514028512,-44.5771257014256,-18.5011787761584,1935,1966,1935,1966,59.430549910503,29.7747838844629,76.2595021552218,176.057039922393,1936,30,17.5
"A240057","Pacific madrone","Ridgetop","Medium","A24","Ashland","AW09_049_01","A","density","0.1",NA,"NO","ARME",20.5,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"6",571,793,222,1107,8.07086614173228,0.709695793509139,0.355277478721663,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.0497322111706197,0.140333333333333,-46.0852578110958,-23.0426289055479,-9.56355507776901,-28.0790998753917,-14.0395499376959,-5.82693969714173,1988,1997,1988,1997,48.0489729196471,24.2467806173869,68.5321050366269,142.398125154157,1973,24,10.25
"A240059","Douglas-fir (east OR)","Ridgetop","Large","A24","Ashland","AW09_052_01","A","density","0.1",NA,"NO","PSME",80,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"4",571,793,222,1107,31.496062992126,6.2691697965796,5.41053150224543,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0336666666666667,-151.359249848681,-75.6796249243407,-31.4098822749592,-143.121683521837,-71.5608417609187,-29.7004328107407,1935,1939,1935,1939,84.13187609348,42.793799642655,166.491522535095,249.03457022079,1896,43,40
"A240062","Ponderosa pine (OR)","Ridgetop","Large","A24","Ashland","AW09_055_01","A","density","0.1",NA,"NO","PIPO",70,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"1",571,793,222,1107,27.5590551181102,5.06317475677468,4.14243818140665,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.0523888888888889,-145.32352174822,-72.66176087411,-30.157355526388,-98.9691131257627,-49.4845565628814,-20.5379466087808,1938,1962,1938,1962,98.697169278649,50.3179681686009,225.498504567015,295.330247186507,1912,50,35
"A240066","Douglas-fir (east OR)","Ridgetop","Medium","A24","Ashland","AW09_060_01","A","density","0.1",NA,"NO","PSME",40,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"4",571,793,222,1107,15.748031496063,2.06805478514132,1.35263287556136,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0597777777777778,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007,63.0761529419924,31.8107199432237,89.9541845927244,188.296128640503,1975,32,20
"A240067","Douglas-fir (east OR)","Ridgetop","Medium","A24","Ashland","AW09_061_01","A","density","0.1",NA,"NO","PSME",32.8,"0","RECENT DEAD","3",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"4",571,793,222,1107,12.9133858267717,1.50544260728682,0.909510345527456,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0597777777777778,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,57.7222298917055,29.3247912798874,60.6740773774185,171.227712192163,1982,29,16.4
"A240072","Grand/white fir","Ridgetop","Small","A24","Ashland","AW09_066_01","A","density","0.1",NA,"NO","ABCO",22,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"5",571,793,222,1107,8.66141732283465,0.794588623424356,0.40917144485731,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.0420079815164881,0.186944444444444,-84.9007985283492,-42.4503992641746,-17.6185075539915,-33.7003367570609,-16.8501683785304,-6.99345174625272,1969,1994,1969,1994,50.7503228239693,25.592323913268,104.280126026722,149.961472613031,1968,26,11
"A240075","Grand/white fir","Ridgetop","Small","A24","Ashland","AW09_069_01","A","density","0.1",NA,"NO","ABCO",14,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"5",571,793,222,1107,5.51181102362205,0.385541302725637,0.165697527256266,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.0420079815164881,0.186944444444444,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007,41.486045387637,21.0370423851941,59.4046904471656,122.89796100843,1986,21,7
"A240076","Douglas-fir (east OR)","Ridgetop","Medium","A24","Ashland","AW09_070_01","A","density","0.1",NA,"NO","PSME",27.9,"0","RECENT DEAD","3",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"4",571,793,222,1107,10.9842519685039,1.162071308614,0.658064347916072,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0597777777777778,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,53.8238366610579,27.4253870874923,67.8704975361785,160.6554968268,1984,27,13.95
"A240077","Grand/white fir","Ridgetop","Medium","A24","Ashland","AW09_071_01","A","density","0.1",NA,"NO","ABCO",45.7,"0","RECENT DEAD","3",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"5",571,793,222,1107,17.992125984252,2.55936350879489,1.76560014642571,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.0420079815164881,0.0673333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,68.6845464674048,34.5843264835244,109.709441884509,203.334921593041,1976,35,22.85
"A240078","Grand/white fir","Ridgetop","Small","A24","Ashland","AW09_073_01","A","density","0.1",NA,"NO","ABCO",10.2,"0","RECENT DEAD","3",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"5",571,793,222,1107,4.01574803149606,0.232287761185964,0.0879549527333772,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.0420079815164881,0.186944444444444,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,36.6908046913657,18.5152686840215,66.8727929899221,108.786041406112,1992,19,5.1
"A240080","Pacific madrone","Ridgetop","Small","A24","Ashland","AW09_075_01","A","density","0.1",NA,"NO","ARME",17,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"6",571,793,222,1107,6.69291338582677,0.525998284346066,0.24431931314827,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.0497322111706197,0.143888888888889,-74.647978679063,-37.3239893395315,-15.4908551985894,-38.1467362321087,-19.0733681160544,-7.91616300571204,1974,1992,1974,1992,44.513703647809,22.4686592983326,59.9209245893226,131.881341724877,1970,22,8.5
"A240081","Douglas-fir (east OR)","Ridgetop","Small","A24","Ashland","AW09_076_01","A","density","0.1",NA,"NO","PSME",18,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"4",571,793,222,1107,7.08661417322835,0.576370920806797,0.273908157301175,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.142111111111111,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007,45.3522744138283,22.5290748564987,82.6310257160961,132.505085518558,1984,23,9
"A240082","Douglas-fir (east OR)","Ridgetop","Medium","A24","Ashland","AW09_077_01","A","density","0.1",NA,"NO","PSME",45,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"4",571,793,222,1107,17.7165354330709,2.49692832188634,1.71192598313234,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0597777777777778,-151.359249848681,-75.6796249243407,-31.4098822749592,-89.1542514028512,-44.5771257014256,-18.5011787761584,1935,1966,1935,1966,66.2106927496434,33.3686364112333,75.966356190566,195.075814136771,1933,33,22.5
"A240083","Grand/white fir","Ridgetop","Medium","A24","Ashland","AW09_078_01","A","density","0.1",NA,"NO","ABCO",45,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"5",571,793,222,1107,17.7165354330709,2.49692832188634,1.71192598313234,202,246,156,"Douglas-fir - Moist,Warm,Ridge Top",0.0420079815164881,0.0673333333333333,-118.589929320959,-59.2949646604797,-24.6096338525129,-81.3449865420428,-40.6724932710214,-16.8806098966403,1952,1970,1952,1970,67.6329243250453,34.3538902332828,65.5071419608059,201.716154479597,1936,34,22.5
"A250014","Ponderosa pine (OR)","Ridgetop","Large","A25","Ashland","AW23_005_01","A","density","0.1",NA,"NO","PIPO",120,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"1",569,779,209,1260,47.244094488189,11.9937791357112,12.1736958800522,138,236,178,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.0523888888888889,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2002,2002,2002,2002,100.141173310971,49.9284282427347,210.419627984894,293.221348276224,1952,50,60
"A250016","Douglas-fir (east OR)","Ridgetop","Medium","A25","Ashland","AW23_008_01","A","density","0.1",NA,"NO","PSME",70,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"4",569,779,209,1260,27.5590551181102,5.06317475677468,4.14243818140665,138,236,178,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0597777777777778,-62.1347745783129,-31.0673872891564,-12.8941307296188,-41.3997750963695,-20.6998875481847,-8.59122956335187,1980,1990,1980,1990,64.8986223467309,31.7966842289208,109.406767127449,188.079885612261,1958,32,35
"A250024","Douglas-fir (east OR)","Ridgetop","Small","A25","Ashland","AW23_021_01","A","density","0.1",NA,"NO","PSME",11,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2011,NA,"4",569,779,209,1260,4.33070866141732,0.262116493604645,0.102292861214328,138,236,178,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.142111111111111,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007,30.1193285895075,14.5885460138486,66.1998558260893,87.0568885660681,1992,15,5.5
"A260010","Douglas-fir (east OR)","Other","Medium","A26","Ashland","AW10_009_01","A","density","0.1",NA,"NO","PSME",48,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"White fir - Intermediate","Warm","Bottom Slope",2011,NA,"4",547,694,148,1051,18.8976377952756,2.76854784489,1.94779134080835,89,161,112,"White fir - Intermediate,Warm,Bottom Slope",0.031562153163152,0.0351666666666667,-151.359249848681,-75.6796249243407,-31.4098822749592,-137.852078492659,-68.9260392463297,-28.6068909639921,1935,1942,1935,1942,66.6280784840946,38.2887092395108,108.238324976594,215.053827044272,1904,38,24
"A260012","Alder","Other","Small","A26","Ashland","AW10_012_01","A","density","0.1",NA,"NO","ACMA",10.5,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,"White fir - Intermediate","Warm","Bottom Slope",2011,NA,"6",547,694,148,1051,4.13385826771654,0.243315027210971,0.0932048590816497,89,161,112,"White fir - Intermediate,Warm,Bottom Slope",0.0497322111706197,0.154055555555556,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2002,2002,2002,2002,35.1602855446193,20.3978443683105,81.5132455596517,114.379254808569,1982,20,5.25
"A260014","Douglas-fir (east OR)","Other","Medium","A26","Ashland","AW10_014_01","A","density","0.1",NA,"NO","PSME",61,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"White fir - Intermediate","Warm","Bottom Slope",2011,NA,"4",547,694,148,1051,24.0157480314961,4.06250388611728,3.14571683122738,89,161,112,"White fir - Intermediate,Warm,Bottom Slope",0.031562153163152,0.0351666666666667,-62.1347745783129,-31.0673872891564,-12.8941307296188,-57.6323841263055,-28.8161920631528,-11.9598002926298,1980,1982,1980,1982,73.195454581274,42.4072443069525,180.241950420016,238.113129054386,1940,42,30.5
"A260023","Pacific madrone","Other","Medium","A26","Ashland","AW10_023_02","A","density","0.1",NA,"NO","ARME",27,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"White fir - Intermediate","Warm","Bottom Slope",2011,NA,"6",547,694,148,1051,10.6299212598425,1.10267639076786,0.616293353927643,89,161,112,"White fir - Intermediate,Warm,Bottom Slope",0.0497322111706197,0.0831666666666667,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.8753260570119,-17.4376630285059,-7.23728405661826,1988,1994,1988,1994,52.634815860647,30.2673667255253,88.9828005675576,169.388946623817,1964,30,13.5
"A260024","Pacific madrone","Other","Small","A26","Ashland","AW10_023_03","A","density","0.1",NA,"NO","ARME",15.5,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"White fir - Intermediate","Warm","Bottom Slope",2011,NA,"6",547,694,148,1051,6.10236220472441,0.45372924288435,0.20310628022101,89,161,112,"White fir - Intermediate,Warm,Bottom Slope",0.0497322111706197,0.0850555555555556,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.504947450749,-17.2524737253745,-7.16042355135339,1988,1994,1988,1994,41.7203035775709,23.8013746632246,72.449760375414,134.361031716098,1970,24,7.75
"A260025","Douglas-fir (east OR)","Other","Small","A26","Ashland","AW10_024_01","A","density","0.1",NA,"NO","PSME",14.8,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"White fir - Intermediate","Warm","Bottom Slope",2011,NA,"4",547,694,148,1051,5.82677165354331,0.421390555859686,0.18517544066435,89,161,112,"White fir - Intermediate,Warm,Bottom Slope",0.031562153163152,0.0841111111111111,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007,41.0593779717171,23.1284646444672,80.2745068618653,130.737691800183,1984,23,7.4
