"rodne_nid","rodne_pid","trid","rodne_uid","site_name","uid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snag_spcd_group","snag_slope","snag_dbh","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","end_year","multi_add","ci_age_lower","predicted_age","ci_age_upper","pred_pith","diam_cm_1911","diam_cm_1850","live_in_1911","age_in_1911","live_in_1850","age_in_1850","ci_diam_lower","predicted_diam","ci_diam_upper"
222,"A44",4,"A440003_new","Ashland","AW24_004_02_new","1_new",1,110,"Hardwood","A","density",0.1,"A4403","YES","ARME",19.0463616290942,3,"LIVE",1,NA,NA,NA,NA,112,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266438.5,"Bottom Slope",NA,2011,6,586,804,218,1236,14.0944881889764,1.73172487784236,1.08349274914654,227,326,234,"White fir - Intermediate,Warm,Bottom Slope",-122.71355818,42.12156888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1928,"No",67,71,80,1857,NA,NA,"Yes",54,"No",0,8.729353,19.3575453768172,41.366233
222,"A44",4,"A440003_new","Ashland","AW24_004_02_new","1_new",1,110,"Hardwood","A","density",0.1,"A4403","YES","ARME",19.0463616290942,3,"LIVE",1,NA,NA,NA,NA,112,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266438.5,"Bottom Slope",NA,2011,6,586,804,218,1236,14.0944881889764,1.73172487784236,1.08349274914654,227,326,234,"White fir - Intermediate,Warm,Bottom Slope",-122.71355818,42.12156888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1928,"No",67,71,80,1857,NA,NA,"Yes",54,"No",0,8.729353,19.3575453768172,41.366233
222,"A44",4,"A440003_new","Ashland","AW24_004_02_new","1_new",1,110,"Hardwood","A","density",0.1,"A4403","YES","ARME",20.9771877387398,3,"LIVE",1,NA,NA,NA,NA,112,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266438.5,"Bottom Slope",NA,2011,6,586,804,218,1236,14.0944881889764,1.73172487784236,1.08349274914654,227,326,234,"White fir - Intermediate,Warm,Bottom Slope",-122.71355818,42.12156888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA,67,71,80,1786,NA,NA,"No",125,"Yes",64,0,0,0
222,"A44",4,"A440003_new","Ashland","AW24_004_02_new","1_new",1,110,"Hardwood","A","density",0.1,"A4403","YES","ARME",20.9771877387398,3,"LIVE",1,NA,NA,NA,NA,112,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266438.5,"Bottom Slope",NA,2011,6,586,804,218,1236,14.0944881889764,1.73172487784236,1.08349274914654,227,326,234,"White fir - Intermediate,Warm,Bottom Slope",-122.71355818,42.12156888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA,67,71,80,1786,NA,NA,"No",125,"Yes",64,0,0,0
222,"A44",4,"A440003_new","Ashland","AW24_004_02_new","1_new",1,110,"Hardwood","A","density",0.1,"A4403","YES","ARME",20.9771877387398,3,"LIVE",1,NA,NA,NA,NA,112,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266438.5,"Bottom Slope",NA,2011,6,586,804,218,1236,14.0944881889764,1.73172487784236,1.08349274914654,227,326,234,"White fir - Intermediate,Warm,Bottom Slope",-122.71355818,42.12156888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA,67,71,80,1786,NA,NA,"No",125,"Yes",64,0,0,0
222,"A44",4,"A440003_new","Ashland","AW24_004_02_new","1_new",1,110,"Hardwood","A","density",0.1,"A4403","YES","ARME",20.9771877387398,3,"LIVE",1,NA,NA,NA,NA,112,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266438.5,"Bottom Slope",NA,2011,6,586,804,218,1236,14.0944881889764,1.73172487784236,1.08349274914654,227,326,234,"White fir - Intermediate,Warm,Bottom Slope",-122.71355818,42.12156888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA,67,71,80,1786,NA,NA,"No",125,"Yes",64,0,0,0
222,"A44",4,"A440003_new","Ashland","AW24_004_02_new","1_new",1,110,"Hardwood","A","density",0.1,"A4403","YES","ARME",20.9771877387398,3,"LIVE",1,NA,NA,NA,NA,112,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266438.5,"Bottom Slope",NA,2011,6,586,804,218,1236,14.0944881889764,1.73172487784236,1.08349274914654,227,326,234,"White fir - Intermediate,Warm,Bottom Slope",-122.71355818,42.12156888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA,67,71,80,1786,NA,NA,"No",125,"Yes",64,0,0,0
222,"A44",4,"A440003_new","Ashland","AW24_004_02_new","1_new",1,110,"Hardwood","A","density",0.1,"A4403","YES","ARME",20.9771877387398,3,"LIVE",1,NA,NA,NA,NA,112,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266438.5,"Bottom Slope",NA,2011,6,586,804,218,1236,14.0944881889764,1.73172487784236,1.08349274914654,227,326,234,"White fir - Intermediate,Warm,Bottom Slope",-122.71355818,42.12156888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA,67,71,80,1786,NA,NA,"No",125,"Yes",64,0,0,0
222,"A44",4,"A440003_new","Ashland","AW24_004_02_new","1_new",1,110,"Hardwood","A","density",0.1,"A4403","YES","ARME",20.9771877387398,3,"LIVE",1,NA,NA,NA,NA,112,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266438.5,"Bottom Slope",NA,2011,6,586,804,218,1236,14.0944881889764,1.73172487784236,1.08349274914654,227,326,234,"White fir - Intermediate,Warm,Bottom Slope",-122.71355818,42.12156888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA,67,71,80,1786,NA,NA,"No",125,"Yes",64,0,0,0
222,"A44",4,"A440003_new","Ashland","AW24_004_02_new","1_new",1,110,"Hardwood","A","density",0.1,"A4403","YES","ARME",20.9771877387398,3,"LIVE",1,NA,NA,NA,NA,112,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266438.5,"Bottom Slope",NA,2011,6,586,804,218,1236,14.0944881889764,1.73172487784236,1.08349274914654,227,326,234,"White fir - Intermediate,Warm,Bottom Slope",-122.71355818,42.12156888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA,67,71,80,1786,NA,NA,"No",125,"Yes",64,0,0,0
223,"A44",4,"A440003_new_new","Ashland","AW24_004_02_new_new","1_new_new",1,110,"Hardwood","A","density",0.1,"A4403","YES","ARME",20.9771877387398,3,"LIVE",1,NA,NA,NA,NA,112,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266438.5,"Bottom Slope",NA,2011,6,586,804,218,1236,14.0944881889764,1.73172487784236,1.08349274914654,227,326,234,"White fir - Intermediate,Warm,Bottom Slope",-122.71355818,42.12156888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857,NA,67,71,80,1786,NA,NA,"No",125,"Yes",64,0,0,0
224,"A44",4,"A440014_new","Ashland","AW24_004_03_new","2_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",20.9771877387398,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266438.5,"Bottom Slope",NA,2011,6,586,804,218,1236,8.85826771653543,0.823679168340479,0.427981495783085,227,326,234,"White fir - Intermediate,Warm,Bottom Slope",-122.71355818,42.12156888,"Pacific madrone","Other","Medium",0.0497322111706197,0.0831666666666667,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,1857,NA,67,71,80,1786,NA,NA,"No",125,"Yes",64,0,0,0
225,"A44",4,"A440015_new","Ashland","AW24_004_04_new","3_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",20.9771877387398,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266438.5,"Bottom Slope",NA,2011,6,586,804,218,1236,5.82677165354331,0.421390555859686,0.18517544066435,227,326,234,"White fir - Intermediate,Warm,Bottom Slope",-122.71355818,42.12156888,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,1857,NA,67,71,80,1786,NA,NA,"No",125,"Yes",64,0,0,0
226,"A44",46,"A440050_new","Ashland","AW24_046_03_new","2_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ACMA",21.0871402466448,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266438.5,"Bottom Slope",NA,2011,6,586,804,218,1236,4.84251968503937,0.313410997532595,0.127899892339799,227,326,234,"White fir - Intermediate,Warm,Bottom Slope",-122.71355818,42.12156888,"Alder","Other","Small",0.0497322111706197,0.154055555555556,-46.0852578110958,-23.0426289055479,-9.56355507776901,-27.1978023273882,-13.5989011636941,-5.64405393191975,1988,1997,1988,1997,1921,"No",67,71,80,1850,NA,NA,"Yes",61,"Yes",0,12.6218392188629,14.6466117099348,16.6726262515128
227,"A51",19,"A510024_new","Ashland","AW47_019_04_new","3_new",1,NA,"Hardwood","A","density",0.1,NA,"NO","ARME",12.2106215536452,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"ABCO/BENE2","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Cool",1074891.375,"Mid Slope",NA,2011,6,571,755,184,1353,5.03937007874016,0.334042715000915,0.138509606457483,214,255,168,"White fir - Intermediate,Cool,Mid Slope",-122.7413432,42.11505401,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007,1890,"No",69,91,119,1799,NA,NA,"No",112,"Yes",51,0,0,0
228,"B01",3,"B010002_new","Big Butte","BB01_003_01_new","1_new",1,70,"Hardwood","B","density",0.1,"B0102","YES","QUKE",26.6249449711734,4,"LIVE",1,1919,1993,1919,0,91,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1170325.875,"Mid Slope",93,2012,3,564,780,216,671,6.81102362204724,0.540928443472128,0.253018433329224,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",-122.68636196,42.5600495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1916,"No",63,79,93,1837,0,0,"Yes",74,"Yes",13,14.2192334541851,23.2097540566733,32
229,"B01",54,"B010008_new","Big Butte","BB01_054_01_new","1_new",1,40,"Hardwood","B","density",0.1,"B0108","YES","ARME",13.7433343889064,4,"LIVE",1,NA,NA,NA,NA,78,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1170325.875,"Mid Slope",NA,2012,6,564,780,216,671,5.51181102362205,0.385541302725637,0.165697527256266,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",-122.68636196,42.5600495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1891,NA,77,89,119,1802,NA,NA,"No",109,"Yes",48,0,0,0
230,"B01",48,"B010057_new","Big Butte","BB01_048_02_new","2_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","QUKE",14.5976294977858,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1170325.875,"Mid Slope",NA,2012,3,564,780,216,671,3.1496062992126,0.15747442548858,0.0541053150224543,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",-122.68636196,42.5600495,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,-37.5594948281219,-18.779747414061,-7.7942994038202,-28.5595414128617,-14.2797707064309,-5.92664032427235,1993,1998,1993,1998,1896,"No",77,89,119,1807,NA,NA,"No",104,"Yes",43,0,0,0
231,"B01",54,"B010066_new","Big Butte","BB01_054_02_new","2_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","ARME",13.7433343889064,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1170325.875,"Mid Slope",NA,2012,6,564,780,216,671,4.21259842519685,0.250772608651591,0.0967893362018873,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",-122.68636196,42.5600495,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,1891,NA,77,89,119,1802,NA,NA,"No",109,"Yes",48,0,0,0
232,"B01",54,"B010067_new","Big Butte","BB01_054_03_new","3_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","ARME",13.7433343889064,0,"BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1170325.875,"Mid Slope",NA,2012,6,564,780,216,671,2.55905511811024,0.112960712761839,0.0357179618702921,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",-122.68636196,42.5600495,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-74.647978679063,-37.3239893395315,-15.4908551985894,-51.4873579583693,-25.7436789791847,-10.6845921457581,1975,1986,1975,1986,1891,NA,77,89,119,1802,NA,NA,"No",109,"Yes",48,0,0,0
233,"B01",55,"B010069_new","Big Butte","BB01_055_02_new","2_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","QUKE",21.6934008750424,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1170325.875,"Mid Slope",NA,2012,3,564,780,216,671,4.33070866141732,0.262116493604645,0.102292861214328,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",-122.68636196,42.5600495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,"No",63,87,93,1835,NA,NA,"Yes",76,"Yes",15,14.2192334541851,23.1508777956304,32
234,"B03",36,"B030045_new","Big Butte","BB03_036_03_new","3_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","ARME",26.9222027586248,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1187062.75,"Mid Slope",NA,2012,6,566,781,214,693,9.13385826771654,0.865061191820305,0.45502569933884,328,336,207,"Douglas-fir - Dry,Warm,Mid Slope",-122.68467677,42.55834966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1926,"No",56,94,106,1832,NA,NA,"Yes",79,"Yes",18,16.6112914315796,23.2290322505093,32
235,"B03",49,"B030057_new","Big Butte","BB03_049_01_new","1_new",1,108,"Hardwood","B","density",0.1,NA,"NO","QUKE",40.5877152281199,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1187062.75,"Mid Slope",NA,2012,3,566,781,214,693,7.8740157480315,0.682203662226427,0.338158218890339,328,336,207,"Douglas-fir - Dry,Warm,Mid Slope",-122.68467677,42.55834966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1915,"No",92,107,132,1808,NA,NA,"Yes",103,"Yes",42,17.6677397165605,22.3010639374607,41.366233
236,"B03",53,"B030065_new","Big Butte","BB03_053_02_new","2_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","ARME",44.5178705015011,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1187062.75,"Mid Slope",NA,2012,6,566,781,214,693,2.16535433070866,0.0864661967138456,0.0255732153035819,328,336,207,"Douglas-fir - Dry,Warm,Mid Slope",-122.68467677,42.55834966,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,1909,"No",95,105,120,1804,NA,NA,"No",107,"Yes",46,0,0,0
237,"B03",55,"B030068_new","Big Butte","BB03_055_01_new","1_new",1,85,"Hardwood","B","density",0.1,NA,"NO","ARME",25.4293375543141,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1187062.75,"Mid Slope",NA,2012,6,566,781,214,693,11.6141732283465,1.27051933605939,0.735705474973294,328,336,207,"Douglas-fir - Dry,Warm,Mid Slope",-122.68467677,42.55834966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,"No",56,94,106,1824,NA,NA,"Yes",87,"Yes",26,21.4586833795809,24.510077576822,32
238,"B03",83,"B030097_new","Big Butte","BB03_083_02_new","2_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","QUKE",18.101338880943,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1187062.75,"Mid Slope",NA,2012,3,566,781,214,693,3.1496062992126,0.15747442548858,0.0541053150224543,328,336,207,"Douglas-fir - Dry,Warm,Mid Slope",-122.68467677,42.55834966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1928,"No",56,72,106,1856,NA,NA,"Yes",55,"No",0,12.1156591639871,12.3901677574382,14.9969784370279
239,"B04",22,"B040026_new","Big Butte","BB04_022_02_new","2_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","ARME",20.9532581059187,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1112929.875,"Mid Slope",NA,2012,6,565,784,219,728,5.90551181102362,0.430538573855914,0.190213998125816,158,448,353,"Douglas-fir - Dry,Cool,Mid Slope",-122.68293702,42.55836142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1908,"No",63,105,170,1803,NA,NA,"No",108,"Yes",47,0,0,0
240,"B08",10,"B080015_new","Big Butte","BB08_010_02_new","2_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","QUKE",10.5045398522877,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1154701.75,"Mid Slope",NA,2012,3,573,782,209,747,3.26771653543307,0.167028661631584,0.0582392992483887,146,272,216,"Douglas-fir - Dry,Warm,Mid Slope",-122.68342427,42.55516765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,"No",76,91,143,1821,NA,NA,"Yes",90,"Yes",29,8.729353,14.6506104983812,32
241,"B08",11,"B080016_new","Big Butte","BB08_011_01_new","1_new",1,28,"Hardwood","B","density",0.1,NA,"NO","QUKE",13.6806998085273,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1154701.75,"Mid Slope",NA,2012,3,573,782,209,747,4.84251968503937,0.313410997532595,0.127899892339799,146,272,216,"Douglas-fir - Dry,Warm,Mid Slope",-122.68342427,42.55516765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,76,99,143,1813,NA,NA,"Yes",98,"Yes",37,8.729353,15.2544330410726,31.393853
242,"B08",11,"B080017_001_new","Big Butte","BB08_011_02_001_new","2_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","QUKE",13.6806998085273,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1154701.75,"Mid Slope",NA,2012,3,573,782,209,747,0.984251968503937,0.024488944517889,0.00528372217016155,146,272,216,"Douglas-fir - Dry,Warm,Mid Slope",-122.68342427,42.55516765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,76,99,143,1813,NA,NA,"Yes",98,"Yes",37,8.729353,15.2544330410726,31.393853
243,"B08",11,"B080017_002_new","Big Butte","BB08_011_02_002_new","2_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","QUKE",13.6806998085273,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1154701.75,"Mid Slope",NA,2012,3,573,782,209,747,0.984251968503937,0.024488944517889,0.00528372217016155,146,272,216,"Douglas-fir - Dry,Warm,Mid Slope",-122.68342427,42.55516765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,76,99,143,1813,NA,NA,"Yes",98,"Yes",37,8.729353,15.2544330410726,31.393853
244,"B08",38,"B080042_new","Big Butte","BB08_038_02_new","2_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","ARME",36.813975731214,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME/DRY SHRUB","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1154701.75,"Mid Slope",NA,2012,6,573,782,209,747,6.77165354330709,0.535934319145155,0.250101818691295,146,272,216,"Douglas-fir - Dry,Warm,Mid Slope",-122.68342427,42.55516765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1882,"No",102,128,136,1754,NA,NA,"No",157,"Yes",96,0,0,0
245,"B09",52,"B090058_new","Big Butte","BB09_052_01_new","1_new",1,58,"Hardwood","B","density",0.1,NA,"NO","QUKE",14.5439559742694,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1139190,"Mid Slope",NA,2012,3,571,779,208,761,10.1574803149606,1.0253156420459,0.562729092055413,239,287,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.6826502,42.55443954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1882,NA,70,96,143,1786,NA,NA,"No",125,"Yes",64,0,0,0
246,"B09",52,"B090059_new","Big Butte","BB09_052_02_new","2_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","QUKE",14.5439559742694,0,"BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1139190,"Mid Slope",NA,2012,3,571,779,208,761,2.99212598425197,0.145066723146496,0.048830046807765,239,287,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.6826502,42.55443954,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,-57.5964527131152,-28.7982263565576,-11.9523438506918,-39.5965458825948,-19.7982729412974,-8.21702569159607,1983,1992,1983,1992,1882,NA,70,96,143,1786,NA,NA,"No",125,"Yes",64,0,0,0
247,"BA",234,"B0A0019_new","Big Butte","MBB2341_new","1_new",1,135,"Hardwood","B","stem",3,"BA019","YES","ARME",37.6028610130131,3,"LIVE",1,1908,2009,1891,3.4,100,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",121,2012,6,566,783,217,708,13.8976377952756,1.69318956009791,1.05343893744266,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6834948,42.55861928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1891,"No",92,105,121,1786,0,0,"No",125,"Yes",64,0,0,0
248,"BA",991,"B0A0106_new","Big Butte","MBB9911_new","1_new",1,160,"Hardwood","B","stem",3,"BA106","YES","ARME",42.3124613369948,3,"LIVE",1,1892,2012,1891,0.3,124,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1127968.5,"Mid Slope",121,2012,6,566,783,217,708,12.3622047244094,1.40395597773655,0.833526193742797,119,218,149,"Douglas-fir - Dry,Cool,Mid Slope",-122.6826007,42.55963081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856,"No",92,256,317,1600,0,0,"No",311,"Yes",250,0,0,0
