"rodne_pid","trid","rodne_uid","site_name","uid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snag_spcd_group","snag_slope","snag_dbh","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","end_year"
"G02","50","G020069_new","Grayback Creek","GB02_050_01_new","1_new",1,70,"Hardwood","G","density",0.1,NA,"NO","LIDE",25.2676419413054,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1365469.25,"Mid Slope",NA,2014,3,568,783,215,738,8.85826771653543,0.823679168340479,0.427981495783085,57,317,297,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45257044,42.14538389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1916
"G03","10","G030015_new","Grayback Creek","GB03_010_01_new","1_new",1,86,"Hardwood","G","density",0.1,NA,"NO","LIDE",19.3886595509547,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1368490.75,"Ridge Top",NA,2014,3,568,803,235,675,9.52755905511811,0.92548767389328,0.495097448277345,158,336,285,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45766626,42.14301422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1915
"G04","13","G040035_new","Grayback Creek","GB04_013_03_new","3_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","ARME",28.9650500771343,0,"BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,3.93700787401575,0.225043282266502,0.0845395547225848,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-74.647978679063,-37.3239893395315,-15.4908551985894,-51.4873579583693,-25.7436789791847,-10.6845921457581,1977,1988,1977,1988,1924
"G04","17","G040047_003_new","Grayback Creek","GB04_017_06_003_new","6_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","ARME",57.9376202292372,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,2.95275590551181,0.14202476352394,0.0475534995314539,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1934
"G04","18","G040048_new","Grayback Creek","GB04_018_01_new","1_new",1,50,"Hardwood","G","density",0.1,NA,"NO","ARME",21.0952255990044,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,5.90551181102362,0.430538573855914,0.190213998125816,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1934
"G04","19","G040051_new","Grayback Creek","GB04_019_02_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","ARME",12.1690380233149,0,"DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,3.4367531496063,0.181066181539767,0.0644204965428123,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-103.21069954703,-51.6053497735151,-21.4181553194097,-68.4697684659897,-34.2348842329948,-14.2087607401629,1962,1980,1962,1980,1916
"G04","20","G040053_new","Grayback Creek","GB04_020_02_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",11.9177029052906,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,2.95275590551181,0.14202476352394,0.0475534995314539,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005,1938
"G04","22","G040056_new","Grayback Creek","GB04_022_01_new","1_new",1,92,"Hardwood","G","density",0.1,NA,"NO","ARME",17.4482446489389,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,13.9763779527559,1.7085646566002,1.06540973839137,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917
"G04","35","G040079_new","Grayback Creek","GB04_035_01_new","1_new",1,73,"Hardwood","G","density",0.1,NA,"NO","ARME",27.249548681107,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,8.30708661417323,0.743221016368925,0.37637855158042,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941
"G04","38","G040087_new","Grayback Creek","GB04_038_02_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","ARME",56.6120148705891,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,5.74803149606299,0.412316412659158,0.180204514846662,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1930
"G04","40","G040090_new","Grayback Creek","GB04_040_01_new","1_new",1,108,"Hardwood","G","density",0.1,NA,"NO","LIDE",44.1292534848258,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,6.65354330708661,0.521056455427938,0.241453422243174,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935
"G04","41","G040093_new","Grayback Creek","GB04_041_01_new","1_new",1,102,"Hardwood","G","density",0.1,NA,"NO","LIDE",24.4261045925414,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,10.2755905511811,1.04445772207784,0.57589190072572,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1934
"G04","47","G040101_new","Grayback Creek","GB04_047_01_new","1_new",1,62,"Hardwood","G","density",0.1,NA,"NO","ARME",23.646366598463,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,7.67716535433071,0.655120865081644,0.321461656832629,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1934
"G04","49","G040104_new","Grayback Creek","GB04_049_02_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","ARME",25.9451886741639,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,7.08661417322835,0.576370920806797,0.273908157301175,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1925
"G04","5","G040014_new","Grayback Creek","GB04_005_01_new","1_new",1,51,"Hardwood","G","density",0.1,NA,"NO","ARME",17.8889646505493,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,6.73228346456693,0.530957585899779,0.24720211196431,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1935
"G04","70","G040133_new","Grayback Creek","GB04_070_01_new","1_new",1,90,"Hardwood","G","density",0.1,NA,"NO","LIDE",23.9674999061413,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,10.3937007874016,1.06373227477399,0.589206880594527,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930
"G04","75","G040141_new","Grayback Creek","GB04_075_01_new","1_new",1,52,"Hardwood","G","density",0.1,NA,"NO","LIDE",18.3182141557207,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,6.81102362204724,0.540928443472128,0.253018433329224,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1934
"G04","92","G040162_new","Grayback Creek","GB04_092_02_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",26.5487362279952,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,3,567,776,210,768,4.88188976377953,0.317497821445598,0.129988019341446,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1941
"G04","95","G040169_new","Grayback Creek","GB04_095_03_new","3_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","ARME",52.5925815784223,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1377836.875,"Mid Slope",NA,2014,6,567,776,210,768,5.90551181102362,0.430538573855914,0.190213998125816,158,488,397,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45195001,42.14631724,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1929
"G05","38","G050087_new","Grayback Creek","GB05_038_01_new","1_new",1,45,"Hardwood","G","density",0.1,NA,"NO","LIDE",20.7515705513254,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1351937.625,"Mid Slope",NA,2014,3,567,804,236,627,4.7244094488189,0.301270110735157,0.121736958800522,69,463,466,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45793745,42.14233661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1943
"G05","50","G050098_new","Grayback Creek","GB05_050_01_new","1_new",1,26,"Hardwood","G","density",0.1,NA,"NO","LIDE",12.4040907714379,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1351937.625,"Mid Slope",NA,2014,3,567,804,236,627,3.93700787401575,0.225043282266502,0.0845395547225848,69,463,466,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45793745,42.14233661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944
"G05","52","G050100_001_new","Grayback Creek","GB05_052_01_001_new","1_new",1,42,"Hardwood","G","density",0.1,NA,"NO","QUCH",15.7030748591662,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1351937.625,"Mid Slope",NA,2014,3,567,804,236,627,4.37871161417323,0.26678054104155,0.104573122373905,69,463,466,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45793745,42.14233661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1943
"G05","54","G050103_new","Grayback Creek","GB05_054_01_new","1_new",1,42,"Hardwood","G","density",0.1,NA,"NO","LIDE",19.6987865466535,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1351937.625,"Mid Slope",NA,2014,3,567,804,236,627,4.37007874015748,0.26593948259393,0.104161185373697,69,463,466,"Tan oak - Douglas-fir - Dry,Warm,Mid Slope",-123.45793745,42.14233661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924
"G06","15","G060036_006_new","Grayback Creek","GB06_015_02_006_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",18.0576410153188,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1365462,"Ridge Top",NA,2014,3,553,758,205,672,0.984251968503937,0.024488944517889,0.00528372217016155,69,493,484,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45627471,42.1428335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917
"G06","2","G060012_new","Grayback Creek","GB06_002_02_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",35.3787509587176,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1365462,"Ridge Top",NA,2014,3,553,758,205,672,2.95275590551181,0.14202476352394,0.0475534995314539,69,493,484,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45627471,42.1428335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917
"G06","20","G060046_new","Grayback Creek","GB06_020_02_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",31.1330740773826,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1365462,"Ridge Top",NA,2014,3,553,758,205,672,2.95275590551181,0.14202476352394,0.0475534995314539,69,493,484,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45627471,42.1428335,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1917
"G06","24","G060055_new","Grayback Creek","GB06_024_01_new","1_new",1,34,"Hardwood","G","density",0.1,NA,"NO","LIDE",15.1303052020478,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1365462,"Ridge Top",NA,2014,3,553,758,205,672,4.68503937007874,0.297263229453207,0.119716463442652,69,493,484,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45627471,42.1428335,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1917
"G06","31","G060065_new","Grayback Creek","GB06_031_01_new","1_new",1,40,"Hardwood","G","density",0.1,NA,"NO","LIDE",10.3042412550779,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1365462,"Ridge Top",NA,2014,3,553,758,205,672,6.81102362204724,0.540928443472128,0.253018433329224,69,493,484,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45627471,42.1428335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1915
"G06","34","G060075_new","Grayback Creek","GB06_034_02_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",17.5678318348356,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1365462,"Ridge Top",NA,2014,3,553,758,205,672,7.79527559055118,0.671321193221177,0.331428870334421,69,493,484,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45627471,42.1428335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1915
"G06","4","G060015_new","Grayback Creek","GB06_004_01_new","1_new",1,60,"Hardwood","G","density",0.1,NA,"NO","LIDE",22.5119266198398,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1365462,"Ridge Top",NA,2014,3,553,758,205,672,4.68503937007874,0.297263229453207,0.119716463442652,69,493,484,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45627471,42.1428335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917
"G06","40","G060089_new","Grayback Creek","GB06_040_02_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",18.065801422431,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1365462,"Ridge Top",NA,2014,3,553,758,205,672,0.984251968503937,0.024488944517889,0.00528372217016155,69,493,484,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45627471,42.1428335,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1917
"G06","44","G060101_001_new","Grayback Creek","GB06_044_05_001_new","5_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",25.0909320992688,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1365462,"Ridge Top",NA,2014,3,553,758,205,672,0.984251968503937,0.024488944517889,0.00528372217016155,69,493,484,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45627471,42.1428335,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1915
"G06","48","G060109_new","Grayback Creek","GB06_048_03_new","3_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",18.9205359387783,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1365462,"Ridge Top",NA,2014,3,553,758,205,672,0.984251968503937,0.024488944517889,0.00528372217016155,69,493,484,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45627471,42.1428335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917
"G06","56","G060126_new","Grayback Creek","GB06_056_01_new","1_new",1,55,"Hardwood","G","density",0.1,NA,"NO","LIDE",24.2287537288267,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1365462,"Ridge Top",NA,2014,3,553,758,205,672,5.47244094488189,0.38114456725137,0.163338873679506,69,493,484,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45627471,42.1428335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1914
"G06","61","G060139_new","Grayback Creek","GB06_061_02_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",22.8568210030835,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1365462,"Ridge Top",NA,2014,3,553,758,205,672,2.95275590551181,0.14202476352394,0.0475534995314539,69,493,484,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45627471,42.1428335,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1912
"G06","64","G060143_new","Grayback Creek","GB06_064_01_new","1_new",1,92,"Hardwood","G","density",0.1,NA,"NO","LIDE",36.6718490215725,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1365462,"Ridge Top",NA,2014,3,553,758,205,672,8.85826771653543,0.823679168340479,0.427981495783085,69,493,484,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45627471,42.1428335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1915
"G06","65","G060146_002_new","Grayback Creek","GB06_065_02_002_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",55.5712621086334,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1365462,"Ridge Top",NA,2014,3,553,758,205,672,2.95275590551181,0.14202476352394,0.0475534995314539,69,493,484,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45627471,42.1428335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917
"G06","69","G060162_new","Grayback Creek","GB06_069_03_new","3_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",21.862142526477,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1365462,"Ridge Top",NA,2014,3,553,758,205,672,0.984251968503937,0.024488944517889,0.00528372217016155,69,493,484,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45627471,42.1428335,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1915
"G06","73","G060172_new","Grayback Creek","GB06_073_02_new","2_new",1,NA,"Hardwood","G","density",0.1,NA,"NO","LIDE",33.4781367741238,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Warm",1365462,"Ridge Top",NA,2014,3,553,758,205,672,4.40944881889764,0.269783192536893,0.10604641744401,69,493,484,"Tan oak - Douglas-fir - Dry,Warm,Ridge Top",-123.45627471,42.1428335,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1912
