"rodne_nid","rodne_uid","rodne_pid","site_name","uid","trid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snag_spcd_group","snag_slope","snag_dbh","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","end_year","ci_age_lower","predicted_age","ci_age_upper","pred_pith"
1584,"A0A0730","AA","Ashland","MPM16580",1658,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",28.7,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,11.2992125984252,1.2158418505663,0.696343858294459,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7239931,42.14236652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1585,"A0A0731","AA","Ashland","MPM16590",1659,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",29,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,11.4173228346457,1.23624016639281,0.710977655216938,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7239213,42.14232499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1586,"A0A0732","AA","Ashland","MPM1660",166,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",12.2,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,4.80314960629921,0.309344060954229,0.125828673249095,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7252882,42.1430979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,102.05,118,189,1893
1587,"A0A0733","AA","Ashland","MPM16601",1660,1,1,65,"Hardwood","A","stem",3,NA,"NO","ARME",28.2,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,6,524,660,136,1139,11.1023622047244,1.18212833350001,0.672292354975883,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7239086,42.142312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1588,"A0A0734","AA","Ashland","MPM16612",1660,2,1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",31.2,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,6,524,660,136,1139,12.2834645669291,1.38967550919239,0.822941841491529,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7239057,42.14231559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1589,"A0A0735","AA","Ashland","MPM16620",1662,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",28.6,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,11.259842519685,1.20907072669407,0.691499741808854,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7239044,42.14234866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1590,"A0A0736","AA","Ashland","MPM16630",1663,1,0,NA,"Conifer","A","stem",3,NA,"NO","PIPO",66,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,1,524,660,136,1139,25.9842519685039,4.60825337973303,3.68254300371579,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7238538,42.14238494,"Ponderosa pine (OR)","Other","Large",0.0330771475824497,0.0312222222222222,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,2011,104,181,201,1830
1591,"A0A0737","AA","Ashland","MPM16641",1664,1,0,65,"Hardwood","A","stem",3,NA,"NO","ARME",32.8,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,6,524,660,136,1139,12.9133858267717,1.50544260728682,0.909510345527456,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7238564,42.14236878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1592,"A0A0738","AA","Ashland","MPM16650",1665,1,0,NA,"Hardwood","A","stem",3,NA,"NO","ARME",30.5,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,6,524,660,136,1139,12.007874015748,1.34012650381934,0.786429207806845,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7238444,42.14237195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1593,"A0A0739","AA","Ashland","MPM16660",1666,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",25.2,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,9.92125984251969,0.98743136619326,0.536859988310302,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7238529,42.14235189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1594,"A0A0740","AA","Ashland","MPM16670",1667,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",33.2,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,13.0708661417323,1.53492439082845,0.931828787974219,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7238588,42.14233824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1595,"A0A0741","AA","Ashland","MPM16680",1668,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",35,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,13.7795275590551,1.67022478629745,1.03560954535166,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7239105,42.14229886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1596,"A0A0742","AA","Ashland","MPM16691",1669,1,1,50,"Hardwood","A","stem",3,NA,"NO","ARME",27.1,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,6,524,660,136,1139,10.6692913385827,1.10921802621974,0.620866943838135,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7238182,42.14241111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1597,"A0A0743","AA","Ashland","MPM1670",167,1,0,NA,"Conifer","A","stem",3,NA,"NO","ABCO",28.2,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,5,524,660,136,1139,11.1023622047244,1.18212833350001,0.672292354975883,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7252848,42.14311068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1598,"A0A0744","AA","Ashland","MPM16702",1669,2,1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",24,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,6,524,660,136,1139,9.44881889763779,0.9132801956714,0.486947835202088,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7238133,42.14240579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,136,189,1875
1599,"A0A0745","AA","Ashland","MPM16710",1671,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",28.3,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,11.1417322834646,1.18884257646721,0.677068839817709,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7238818,42.14241375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1600,"A0A0746","AA","Ashland","MPM16720",1672,1,0,45,"Hardwood","A","stem",3,NA,"NO","ARME",30.9,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,6,524,660,136,1139,12.1653543307087,1.36835763729807,0.807192122446712,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.723916,42.14240901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1601,"A0A0747","AA","Ashland","MPM16730",1673,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",30.2,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,11.8897637795276,1.31909830455842,0.771034554891862,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7239017,42.14243142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1602,"A0A0748","AA","Ashland","MPM16740",1674,1,0,40,"Hardwood","A","stem",3,NA,"NO","ARME",33.4,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,6,524,660,136,1139,13.1496062992126,1.5497455583193,0.943089456663267,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7238923,42.14244803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1603,"A0A0749","AA","Ashland","MPM16750",1675,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",34.8,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,13.7007874015748,1.65498035788225,1.02380782351239,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7238455,42.14244211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1604,"A0A0750","AA","Ashland","MPM16760",1676,1,0,NA,"Conifer","A","stem",3,NA,"NO","PIPO",64.4,1,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,1,524,660,136,1139,25.3543307086614,4.43081320325721,3.50615967674259,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7238408,42.14245901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,104,171,201,1840
1605,"A0A0751","AA","Ashland","MPM16770",1677,1,0,NA,"Conifer","A","stem",3,NA,"NO","PIPO",60,0,"DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,1,524,660,136,1139,23.6220472440945,3.95647161240847,3.04342397001305,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7239378,42.14248333,"Ponderosa pine (OR)","Other","Large",0.0330771475824497,0.0312222222222222,-145.32352174822,-72.66176087411,-30.157355526388,-152.793984376758,-76.3969921883791,-31.7076165902902,1938,1935,1938,1935,1935,95,166,201,1769
1606,"A0A0752","AA","Ashland","MPM16780",1678,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",25.1,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,9.88188976377953,0.981169428226074,0.532607648707756,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7250674,42.14278527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1607,"A0A0753","AA","Ashland","MPM16790",1679,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",30.7,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,12.0866141732283,1.35421448303038,0.796776849304889,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7249825,42.14279476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1608,"A0A0754","AA","Ashland","MPM1680",168,1,0,NA,"Hardwood","A","stem",3,NA,"NO","QUKE",30,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,3,524,660,136,1139,11.8110236220472,1.30514889783034,0.760855992503263,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7252562,42.14308855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1609,"A0A0755","AA","Ashland","MPM16800",1680,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",26.2,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,10.3149606299213,1.05086788382938,0.580313319437711,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7249779,42.14275551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1610,"A0A0756","AA","Ashland","MPM16810",1681,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",44.1,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,17.3622047244094,2.41750731328697,1.6441337142003,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7248927,42.14265799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,187,201,1824
1611,"A0A0757","AA","Ashland","MPM16820",1682,1,0,NA,"Conifer","A","stem",3,NA,"NO","ABCO",40,0,"BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,5,524,660,136,1139,15.748031496063,2.06805478514132,1.35263287556136,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7249141,42.14252303,"Grand/white fir","Other","Medium",0.0420079815164881,0.0398333333333333,-84.9007985283488,-42.4503992641744,-17.6185075539914,-88.5045444516914,-44.2522722258457,-18.3663524020216,1969,1967,1969,1967,1967,109,187,201,1780
1612,"A0A0758","AA","Ashland","MPM16830",1683,1,0,NA,"Conifer","A","stem",3,NA,"NO","PIPO",96,1,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,1,524,660,136,1139,37.7952755905512,8.39266766735286,7.79116536323341,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7249904,42.14254792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,104,156,201,1855
1613,"A0A0759","AA","Ashland","MPM16840",1684,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",38.7,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,15.2362204724409,1.9615690361103,1.26614045712468,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7250024,42.14248212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,182,201,1829
1614,"A0A0760","AA","Ashland","MPM16850",1685,1,0,100,"Hardwood","A","stem",3,NA,"NO","ARME",67.4,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,6,524,660,136,1139,26.5354330708661,4.76564719348292,3.84042907611569,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.725066,42.14248292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,104,184,201,1827
1615,"A0A0761","AA","Ashland","MPM16860",1686,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",36.6,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,14.4094488188976,1.79405515302898,1.13245805924186,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.725091,42.14247943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,182,201,1829
1616,"A0A0762","AA","Ashland","MPM16870",1687,1,0,NA,"Conifer","A","stem",3,NA,"NO","ABCO",30,0,"BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,5,524,660,136,1139,11.8110236220472,1.30514889783034,0.760855992503263,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7250578,42.14252759,"Grand/white fir","Other","Medium",0.0420079815164881,0.0398333333333333,-84.9007985283488,-42.4503992641744,-17.6185075539914,-88.5045444516914,-44.2522722258457,-18.3663524020216,1969,1967,1969,1967,1967,109,166,189,1801
1617,"A0A0763","AA","Ashland","MPM16880",1688,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",35.4,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,13.9370078740157,1.70087059347315,1.05941588396154,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7250275,42.14255208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1618,"A0A0764","AA","Ashland","MPM16890",1689,1,0,NA,"Conifer","A","stem",3,NA,"NO","PIPO",45,0,"BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,1,524,660,136,1139,17.7165354330709,2.49692832188634,1.71192598313234,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7250933,42.14255839,"Ponderosa pine (OR)","Other","Medium",0.0330771475824497,0.074,-102.723193479856,-51.3615967399281,-21.3169886699082,-56.3597532790652,-28.1798766395326,-11.6957055304579,1960,1983,1960,1983,1983,109,187,201,1796
1619,"A0A0765","AA","Ashland","MPM1690",169,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",26.7,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,10.511811023622,1.0831386959022,0.602674031661835,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7252603,42.14310051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1620,"A0A0766","AA","Ashland","MPM16900",1690,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",34.7,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,13.6614173228346,1.64737781487767,1.01793232445917,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7249971,42.14257174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1621,"A0A0767","AA","Ashland","MPM16910",1691,1,0,NA,"Conifer","A","stem",3,NA,"NO","PSME",25,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,4,524,660,136,1139,9.84251968503937,0.974922441185839,0.528372217016155,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7249649,42.14259338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1622,"A0A0768","AA","Ashland","MPM16921",1692,1,1,80,"Hardwood","A","stem",3,NA,"NO","ARME",35.5,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,6,524,660,136,1139,13.9763779527559,1.7085646566002,1.06540973839137,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.724941,42.14262163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1623,"A0A0769","AA","Ashland","MPM16932",1692,2,1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",7.5,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,6,524,660,136,1139,2.95275590551181,0.14202476352394,0.0475534995314539,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7249301,42.14262854,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-46.0852578110958,-23.0426289055479,-9.56355507776901,-34.504947450749,-17.2524737253745,-7.16042355135339,1988,1994,1988,1994,1994,102.05,118,189,1876
1624,"A0A0770","AA","Ashland","MPM16940",1694,1,0,45,"Hardwood","A","stem",3,NA,"NO","ARME",31.5,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,6,524,660,136,1139,12.4015748031496,1.411116725599,0.838843731734847,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.724909,42.14267283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,109,166,189,1845
1625,"A0A0771","AA","Ashland","MPM16950",1695,1,0,NA,"Conifer","A","stem",3,NA,"NO","PIPO",92.5,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,1,524,660,136,1139,36.4173228346457,7.90847645143884,7.23341565095116,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7250128,42.14261511,"Ponderosa pine (OR)","Other","Large",0.0330771475824497,0.0312222222222222,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007,2007,104,156,201,1851
